"module name","licenses"
"github.com/dgraph-io/ristretto/z","MIT"
"github.com/dustin/go-humanize","MIT"
"github.com/felixge/httpsnoop","MIT"
"github.com/go-jose/go-jose/v3","Apache-2.0"
"github.com/go-jose/go-jose/v3/json","BSD-3-Clause"
"github.com/go-logr/logr","Apache-2.0"
"github.com/go-logr/stdr","Apache-2.0"
"github.com/gobuffalo/pop/v6/logging","MIT"
"github.com/gogo/protobuf","BSD-3-Clause"
"github.com/google/uuid","BSD-3-Clause"
"github.com/grpc-ecosystem/grpc-gateway/v2","BSD-3-Clause"
"github.com/hashicorp/go-cleanhttp","MPL-2.0"
"github.com/hashicorp/go-retryablehttp","MPL-2.0"
"github.com/mohae/deepcopy","MIT"
"github.com/openzipkin/zipkin-go/model","Apache-2.0"
"github.com/ory/fosite","Apache-2.0"
"github.com/ory/go-convenience/stringslice","MIT"
"github.com/ory/x","Apache-2.0"
"github.com/pkg/errors","BSD-2-Clause"
"github.com/seatgeek/logrus-gelf-formatter","BSD-3-Clause"
"github.com/sirupsen/logrus","MIT"
"go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace","Apache-2.0"
"go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp","Apache-2.0"
"go.opentelemetry.io/contrib/propagators/b3","Apache-2.0"
"go.opentelemetry.io/contrib/propagators/jaeger","Apache-2.0"
"go.opentelemetry.io/contrib/samplers/jaegerremote","Apache-2.0"
"go.opentelemetry.io/otel","Apache-2.0"
"go.opentelemetry.io/otel/exporters/jaeger","Apache-2.0"
"go.opentelemetry.io/otel/exporters/jaeger/internal/third_party/thrift/lib/go/thrift","Apache-2.0"
"go.opentelemetry.io/otel/exporters/jaeger/internal/third_party/thrift/lib/go/thrift","GNU-All-permissive-Copying-License"
"go.opentelemetry.io/otel/exporters/jaeger/internal/third_party/thrift/lib/go/thrift","BSD-3-Clause"
"go.opentelemetry.io/otel/exporters/otlp/otlptrace","Apache-2.0"
"go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracehttp","Apache-2.0"
"go.opentelemetry.io/otel/exporters/zipkin","Apache-2.0"
"go.opentelemetry.io/otel/metric","Apache-2.0"
"go.opentelemetry.io/otel/sdk","Apache-2.0"
"go.opentelemetry.io/otel/trace","Apache-2.0"
"go.opentelemetry.io/proto/otlp","Apache-2.0"
"golang.org/x/crypto","BSD-3-Clause"
"golang.org/x/net","BSD-3-Clause"
"golang.org/x/sys/unix","BSD-3-Clause"
"golang.org/x/text","BSD-3-Clause"
"google.golang.org/genproto/googleapis/api","Apache-2.0"
"google.golang.org/genproto/googleapis/rpc/status","Apache-2.0"
"google.golang.org/grpc","Apache-2.0"
"google.golang.org/protobuf","BSD-3-Clause"
"github.com/fsnotify/fsnotify","BSD-3-Clause"
"github.com/hashicorp/hcl","MPL-2.0"
"github.com/magiconair/properties","BSD-2-Clause"
"github.com/mitchellh/mapstructure","MIT"
"github.com/ory/go-acc","Apache-2.0"
"github.com/pelletier/go-toml/v2","MIT"
"github.com/spf13/afero","Apache-2.0"
"github.com/spf13/cast","MIT"
"github.com/spf13/cobra","Apache-2.0"
"github.com/spf13/jwalterweatherman","MIT"
"github.com/spf13/pflag","BSD-3-Clause"
"github.com/spf13/viper","MIT"
"github.com/subosito/gotenv","MIT"
"golang.org/x/sys/unix","BSD-3-Clause"
"golang.org/x/text","BSD-3-Clause"
"gopkg.in/ini.v1","Apache-2.0"
"gopkg.in/yaml.v3","MIT"
"github.com/ory/gojsonreference","Apache-2.0"
"github.com/ory/gojsonschema","Apache-2.0"
"github.com/xeipuuv/gojsonpointer","Apache-2.0"
"github.com/ory/graceful","Apache-2.0"
"github.com/pkg/errors","BSD-2-Clause"
"github.com/golang/protobuf/proto","BSD-3-Clause"
"github.com/ory/herodot","Apache-2.0"
"github.com/pkg/errors","BSD-2-Clause"
"golang.org/x/net","BSD-3-Clause"
"golang.org/x/sys/unix","BSD-3-Clause"
"golang.org/x/text","BSD-3-Clause"
"google.golang.org/genproto/googleapis/rpc","Apache-2.0"
"google.golang.org/grpc","Apache-2.0"
"google.golang.org/protobuf","BSD-3-Clause"
"cloud.google.com/go/compute/metadata","Apache-2.0"
"cloud.google.com/go/iam","Apache-2.0"
"cloud.google.com/go/internal","Apache-2.0"
"cloud.google.com/go/storage","Apache-2.0"
"code.dny.dev/ssrf","MIT"
"filippo.io/edwards25519","BSD-3-Clause"
"github.com/Azure/azure-pipeline-go/pipeline","MIT"
"github.com/Azure/azure-storage-blob-go/azblob","MIT"
"github.com/Masterminds/goutils","Apache-2.0"
"github.com/Masterminds/semver/v3","MIT"
"github.com/Masterminds/sprig/v3","MIT"
"github.com/asaskevich/govalidator","MIT"
"github.com/avast/retry-go/v4","MIT"
"github.com/aws/aws-sdk-go","Apache-2.0"
"github.com/aws/aws-sdk-go/internal/sync/singleflight","BSD-3-Clause"
"github.com/beorn7/perks/quantile","MIT"
"github.com/blang/semver","MIT"
"github.com/cenkalti/backoff/v4","MIT"
"github.com/cespare/xxhash/v2","MIT"
"github.com/davecgh/go-spew/spew","ISC"
"github.com/dgraph-io/ristretto","Apache-2.0"
"github.com/dgraph-io/ristretto/z","MIT"
"github.com/dlclark/regexp2","MIT"
"github.com/dustin/go-humanize","MIT"
"github.com/evanphx/json-patch/v5","BSD-3-Clause"
"github.com/fatih/color","MIT"
"github.com/felixge/fgprof","MIT"
"github.com/felixge/httpsnoop","MIT"
"github.com/fsnotify/fsnotify","BSD-3-Clause"
"github.com/ghodss/yaml","MIT"
"github.com/ghodss/yaml","BSD-3-Clause"
"github.com/go-jose/go-jose/v3","Apache-2.0"
"github.com/go-jose/go-jose/v3/json","BSD-3-Clause"
"github.com/go-logr/logr","Apache-2.0"
"github.com/go-logr/stdr","Apache-2.0"
"github.com/go-openapi/analysis","Apache-2.0"
"github.com/go-openapi/errors","Apache-2.0"
"github.com/go-openapi/jsonpointer","Apache-2.0"
"github.com/go-openapi/jsonreference","Apache-2.0"
"github.com/go-openapi/loads","Apache-2.0"
"github.com/go-openapi/runtime","Apache-2.0"
"github.com/go-openapi/runtime/middleware/denco","MIT"
"github.com/go-openapi/spec","Apache-2.0"
"github.com/go-openapi/strfmt","Apache-2.0"
"github.com/go-openapi/swag","Apache-2.0"
"github.com/go-openapi/validate","Apache-2.0"
"github.com/go-sql-driver/mysql","MPL-2.0"
"github.com/gobuffalo/pop/v6/logging","MIT"
"github.com/gobwas/glob","MIT"
"github.com/goccy/go-yaml","MIT"
"github.com/gofrs/uuid","MIT"
"github.com/gogo/protobuf","BSD-3-Clause"
"github.com/golang-jwt/jwt/v5","MIT"
"github.com/golang/gddo/httputil/header","BSD-3-Clause"
"github.com/golang/groupcache/lru","Apache-2.0"
"github.com/golang/protobuf","BSD-3-Clause"
"github.com/google/go-replayers/httpreplay","Apache-2.0"
"github.com/google/martian/v3","Apache-2.0"
"github.com/google/pprof/profile","Apache-2.0"
"github.com/google/s2a-go","Apache-2.0"
"github.com/google/uuid","BSD-3-Clause"
"github.com/google/wire","Apache-2.0"
"github.com/googleapis/enterprise-certificate-proxy/client","Apache-2.0"
"github.com/googleapis/gax-go","BSD-3-Clause"
"github.com/googleapis/gax-go/v2","BSD-3-Clause"
"github.com/gorilla/websocket","BSD-2-Clause"
"github.com/grpc-ecosystem/grpc-gateway/v2","BSD-3-Clause"
"github.com/hashicorp/go-cleanhttp","MPL-2.0"
"github.com/hashicorp/go-retryablehttp","MPL-2.0"
"github.com/huandu/xstrings","MIT"
"github.com/imdario/mergo","BSD-3-Clause"
"github.com/inhies/go-bytesize","BSD-3-Clause"
"github.com/jackc/chunkreader/v2","MIT"
"github.com/jackc/pgconn","MIT"
"github.com/jackc/pgio","MIT"
"github.com/jackc/pgpassfile","MIT"
"github.com/jackc/pgproto3/v2","MIT"
"github.com/jackc/pgservicefile","MIT"
"github.com/jmespath/go-jmespath","Unknown"
"github.com/jmoiron/sqlx","MIT"
"github.com/josharian/intern","MIT"
"github.com/julienschmidt/httprouter","BSD-3-Clause"
"github.com/knadh/koanf/maps","MIT"
"github.com/knadh/koanf/parsers/json","MIT"
"github.com/knadh/koanf/parsers/toml","MIT"
"github.com/knadh/koanf/parsers/yaml","MIT"
"github.com/knadh/koanf/providers/posflag","MIT"
"github.com/knadh/koanf/v2","MIT"
"github.com/lestrrat-go/backoff/v2","MIT"
"github.com/lestrrat-go/blackmagic","MIT"
"github.com/lestrrat-go/httpcc","MIT"
"github.com/lestrrat-go/iter","MIT"
"github.com/lestrrat-go/jwx","MIT"
"github.com/lestrrat-go/option","MIT"
"github.com/lib/pq","MIT"
"github.com/mailru/easyjson","MIT"
"github.com/mattn/go-colorable","MIT"
"github.com/mattn/go-ieproxy","MIT"
"github.com/mattn/go-isatty","MIT"
"github.com/matttproud/golang_protobuf_extensions/pbutil","Apache-2.0"
"github.com/mitchellh/copystructure","MIT"
"github.com/mitchellh/mapstructure","MIT"
"github.com/mitchellh/reflectwalk","MIT"
"github.com/mohae/deepcopy","MIT"
"github.com/nyaruka/phonenumbers","MIT"
"github.com/oklog/ulid","Apache-2.0"
"github.com/opentracing/opentracing-go","Apache-2.0"
"github.com/openzipkin/zipkin-go/model","Apache-2.0"
"github.com/ory/analytics-go/v5","MIT"
"github.com/ory/fosite","Apache-2.0"
"github.com/ory/go-convenience/stringslice","MIT"
"github.com/ory/gojsonreference","Apache-2.0"
"github.com/ory/gojsonschema","Apache-2.0"
"github.com/ory/graceful","Apache-2.0"
"github.com/ory/herodot","Apache-2.0"
"github.com/ory/jsonschema/v3","BSD-3-Clause"
"github.com/ory/ladon/compiler","Apache-2.0"
"github.com/ory/oathkeeper","Apache-2.0"
"github.com/ory/x","Apache-2.0"
"github.com/ory/x/reqlog","MIT"
"github.com/pborman/uuid","BSD-3-Clause"
"github.com/pelletier/go-toml","MIT"
"github.com/pelletier/go-toml","Apache-2.0"
"github.com/pkg/errors","BSD-2-Clause"
"github.com/pkg/profile","BSD-2-Clause"
"github.com/pmezard/go-difflib/difflib","BSD-3-Clause"
"github.com/prometheus/client_golang/prometheus","Apache-2.0"
"github.com/prometheus/client_model/go","Apache-2.0"
"github.com/prometheus/common","Apache-2.0"
"github.com/prometheus/common/internal/bitbucket.org/ww/goautoneg","BSD-3-Clause"
"github.com/prometheus/procfs","Apache-2.0"
"github.com/rs/cors","MIT"
"github.com/seatgeek/logrus-gelf-formatter","BSD-3-Clause"
"github.com/segmentio/backo-go","MIT"
"github.com/shopspring/decimal","MIT"
"github.com/sirupsen/logrus","MIT"
"github.com/spf13/cast","MIT"
"github.com/spf13/cobra","Apache-2.0"
"github.com/spf13/pflag","BSD-3-Clause"
"github.com/stretchr/testify","MIT"
"github.com/tidwall/gjson","MIT"
"github.com/tidwall/match","MIT"
"github.com/tidwall/pretty","MIT"
"github.com/tidwall/sjson","MIT"
"github.com/tomasen/realip","MIT"
"github.com/urfave/negroni","MIT"
"github.com/xeipuuv/gojsonpointer","Apache-2.0"
"github.com/xtgo/uuid","BSD-3-Clause"
"go.mongodb.org/mongo-driver","Apache-2.0"
"go.opencensus.io","Apache-2.0"
"go.opentelemetry.io/contrib/instrumentation/net/http/httptrace/otelhttptrace","Apache-2.0"
"go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp","Apache-2.0"
"go.opentelemetry.io/contrib/propagators/b3","Apache-2.0"
"go.opentelemetry.io/contrib/propagators/jaeger","Apache-2.0"
"go.opentelemetry.io/contrib/samplers/jaegerremote","Apache-2.0"
"go.opentelemetry.io/otel","Apache-2.0"
"go.opentelemetry.io/otel/exporters/jaeger","Apache-2.0"
"go.opentelemetry.io/otel/exporters/jaeger/internal/third_party/thrift/lib/go/thrift","Apache-2.0"
"go.opentelemetry.io/otel/exporters/jaeger/internal/third_party/thrift/lib/go/thrift","GNU-All-permissive-Copying-License"
"go.opentelemetry.io/otel/exporters/jaeger/internal/third_party/thrift/lib/go/thrift","BSD-3-Clause"
"go.opentelemetry.io/otel/exporters/otlp/otlptrace","Apache-2.0"
"go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracehttp","Apache-2.0"
"go.opentelemetry.io/otel/exporters/zipkin","Apache-2.0"
"go.opentelemetry.io/otel/metric","Apache-2.0"
"go.opentelemetry.io/otel/sdk","Apache-2.0"
"go.opentelemetry.io/otel/trace","Apache-2.0"
"go.opentelemetry.io/proto/otlp","Apache-2.0"
"gocloud.dev","Apache-2.0"
"golang.org/x/crypto","BSD-3-Clause"
"golang.org/x/exp","BSD-3-Clause"
"golang.org/x/net","BSD-3-Clause"
"golang.org/x/oauth2","BSD-3-Clause"
"golang.org/x/sync","BSD-3-Clause"
"golang.org/x/sys","BSD-3-Clause"
"golang.org/x/text","BSD-3-Clause"
"golang.org/x/xerrors","BSD-3-Clause"
"google.golang.org/api","BSD-3-Clause"
"google.golang.org/api/internal/third_party/uritemplates","BSD-3-Clause"
"google.golang.org/genproto/googleapis","Apache-2.0"
"google.golang.org/genproto/googleapis/api","Apache-2.0"
"google.golang.org/genproto/googleapis/rpc","Apache-2.0"
"google.golang.org/grpc","Apache-2.0"
"google.golang.org/protobuf","BSD-3-Clause"
"gopkg.in/yaml.v2","Apache-2.0"
"gopkg.in/yaml.v3","MIT"
"github.com/ory/x","Apache-2.0"
"github.com/google/uuid","BSD-3-Clause"
"github.com/pborman/uuid","BSD-3-Clause"
"github.com/phayes/freeport","BSD-3-Clause"
"github.com/pkg/errors","BSD-2-Clause"
"github.com/rs/cors","MIT"
"github.com/sirupsen/logrus","MIT"
"golang.org/x/sys/unix","BSD-3-Clause"
"github.com/spf13/cobra","Apache-2.0"
"github.com/spf13/pflag","BSD-3-Clause"
"github.com/spf13/pflag","BSD-3-Clause"
"github.com/stretchr/testify","MIT"
"github.com/tidwall/gjson","MIT"
"github.com/tidwall/match","MIT"
"github.com/tidwall/pretty","MIT"
"github.com/tidwall/gjson","MIT"
"github.com/tidwall/match","MIT"
"github.com/tidwall/pretty","MIT"
"github.com/tidwall/sjson","MIT"
"github.com/tomasen/realip","MIT"
"github.com/urfave/negroni","MIT"
"github.com/felixge/httpsnoop","MIT"
"github.com/go-logr/logr","Apache-2.0"
"github.com/go-logr/stdr","Apache-2.0"
"go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp","Apache-2.0"
"go.opentelemetry.io/otel","Apache-2.0"
"go.opentelemetry.io/otel/metric","Apache-2.0"
"go.opentelemetry.io/otel/trace","Apache-2.0"
"github.com/go-logr/logr","Apache-2.0"
"github.com/go-logr/stdr","Apache-2.0"
"go.opentelemetry.io/otel","Apache-2.0"
"go.opentelemetry.io/otel/metric","Apache-2.0"
"go.opentelemetry.io/otel/trace","Apache-2.0"
"go.opentelemetry.io/otel","Apache-2.0"
"go.opentelemetry.io/otel/trace","Apache-2.0"
"gocloud.dev","Apache-2.0"
"golang.org/x/oauth2","BSD-3-Clause"
"google.golang.org/api","BSD-3-Clause"
"golang.org/x/net","BSD-3-Clause"
"golang.org/x/sys/unix","BSD-3-Clause"
"golang.org/x/text","BSD-3-Clause"
"google.golang.org/genproto/googleapis/rpc/status","Apache-2.0"
"google.golang.org/grpc","Apache-2.0"
"google.golang.org/protobuf","BSD-3-Clause"

